Date,Global_active_power,Time
2010-07-12,32.576,15
2010-07-12,21.182,16
2010-07-12,69.642,17
2010-07-12,41.306,18
2010-07-12,32.172,19
2010-07-12,90.244,20
2010-07-12,119.854,21
2010-07-12,111.81400000000001,22
2010-07-12,38.156,23
2010-07-13,22.716,0
2010-07-13,26.146,1
2010-07-13,19.81,2
2010-07-13,21.858,3
2010-07-13,24.078,4
2010-07-13,23.398,5
2010-07-13,23.548,6
2010-07-13,68.6,7
2010-07-13,96.866,8
2010-07-13,102.632,9
2010-07-13,37.376,10
2010-07-13,36.068,11
2010-07-13,34.432,12
2010-07-13,85.29,13
2010-07-13,104.2,14
2010-07-13,65.916,15
2010-07-13,29.588,16
2010-07-13,29.392,17
2010-07-13,64.138,18
2010-07-13,81.484,19
2010-07-13,94.134,20
2010-07-13,126.86,21
2010-07-13,110.968,22
2010-07-13,52.616,23
2010-07-14,29.83,0
2010-07-14,39.018,1
2010-07-14,27.977999999999998,2
2010-07-14,21.194,3
2010-07-14,23.716,4
2010-07-14,22.816,5
2010-07-14,27.318,6
2010-07-14,56.164,7
2010-07-14,36.222,8
2010-07-14,34.658,9
2010-07-14,29.858,10
2010-07-14,62.168,11
2010-07-14,68.028,12
2010-07-14,74.42,13
2010-07-14,86.32,14
2010-07-14,64.486,15
2010-07-14,31.5,16
2010-07-14,29.24,17
2010-07-14,31.524,18
2010-07-14,45.994,19
2010-07-14,55.897999999999996,20
2010-07-14,136.844,21
2010-07-14,186.532,22
2010-07-14,187.746,23
2010-07-15,153.19,0
2010-07-15,83.048,1
2010-07-15,75.554,2
2010-07-15,48.116,3
2010-07-15,50.122,4
2010-07-15,46.368,5
2010-07-15,48.68,6
2010-07-15,48.608,7
2010-07-15,73.93,8
2010-07-15,119.524,9
2010-07-15,66.16,10
2010-07-15,71.172,11
2010-07-15,32.926,12
2010-07-15,30.186,13
2010-07-15,52.997615036500626,14
2010-07-15,112.794,15
2010-07-15,66.354,16
2010-07-15,32.022,17
2010-07-15,32.772,18
2010-07-15,30.898,19
2010-07-15,31.43,20
2010-07-15,103.884,21
2010-07-15,143.708,22
2010-07-15,79.81,23
2010-07-16,45.072,0
2010-07-16,35.912,1
2010-07-16,23.82,2
2010-07-16,27.94,3
2010-07-16,19.846,4
2010-07-16,16.734,5
2010-07-16,21.252,6
2010-07-16,16.702,7
2010-07-16,47.696,8
2010-07-16,44.144,9
2010-07-16,34.308,10
2010-07-16,18.11,11
2010-07-16,19.746,12
2010-07-16,37.92,13
2010-07-16,41.526,14
2010-07-16,83.05199999999999,15
2010-07-16,34.016,16
2010-07-16,18.868,17
2010-07-16,17.624,18
2010-07-16,20.794,19
2010-07-16,16.71,20
2010-07-16,54.516000000000005,21
2010-07-16,69.876,22
2010-07-16,53.872,23
2010-07-17,49.878,0
2010-07-17,61.136,1
2010-07-17,60.882,2
2010-07-17,19.026,3
2010-07-17,20.07,4
2010-07-17,18.252,5
2010-07-17,19.268,6
2010-07-17,18.706,7
2010-07-17,24.822,8
2010-07-17,83.044,9
2010-07-17,83.572,10
2010-07-17,23.802,11
2010-07-17,18.846,12
2010-07-17,15.02,13
2010-07-17,18.146,14
2010-07-17,17.872,15
2010-07-17,19.21,16
2010-07-17,17.644,17
2010-07-17,18.238,18
2010-07-17,19.398,19
2010-07-17,60.736000000000004,20
2010-07-17,41.426,21
2010-07-17,43.764,22
2010-07-17,33.594,23
2010-07-18,26.178,0
2010-07-18,24.022,1
2010-07-18,19.92,2
2010-07-18,35.624,3
2010-07-18,13.012,4
2010-07-18,18.96,5
2010-07-18,17.734,6
2010-07-18,69.718,7
2010-07-18,18.07,8
2010-07-18,18.73,9
2010-07-18,14.378,10
2010-07-18,17.108,11
2010-07-18,19.042,12
2010-07-18,15.948,13
2010-07-18,19.586,14
2010-07-18,13.794,15
2010-07-18,17.668,16
2010-07-18,17.358,17
2010-07-18,55.146,18
2010-07-18,73.984,19
2010-07-18,68.696,20
2010-07-18,62.898,21
2010-07-18,65.53,22
2010-07-18,88.934,23
2010-07-19,22.266,0
2010-07-19,16.51,1
2010-07-19,16.972,2
2010-07-19,17.324,3
2010-07-19,19.036,4
2010-07-19,18.376,5
2010-07-19,58.888,6
2010-07-19,35.992,7
2010-07-19,17.988,8
2010-07-19,18.056,9
2010-07-19,20.956,10
2010-07-19,19.452,11
2010-07-19,12.6,12
2010-07-19,23.462,13
2010-07-19,20.782,14
2010-07-19,30.714,15
2010-07-19,24.54,16
2010-07-19,63.678,17
2010-07-19,80.85,18
2010-07-19,84.17999999999999,19
2010-07-19,22.28,20
2010-07-19,22.95,21
2010-07-19,73.866,22
2010-07-19,59.44,23
2010-07-20,26.032,0
2010-07-20,22.105999999999998,1
2010-07-20,27.886,2
2010-07-20,41.78,3
2010-07-20,20.822,4
2010-07-20,25.982,5
2010-07-20,63.756,6
2010-07-20,19.872,7
2010-07-20,19.988,8
2010-07-20,21.214,9
2010-07-20,68.868,10
2010-07-20,45.614,11
2010-07-20,20.19,12
2010-07-20,20.62,13
2010-07-20,18.444,14
2010-07-20,19.384,15
2010-07-20,17.072,16
2010-07-20,28.558,17
2010-07-20,43.526,18
2010-07-20,39.948,19
2010-07-20,97.09,20
2010-07-20,45.478,21
2010-07-20,44.012,22
2010-07-20,57.582,23
2010-07-21,46.936,0
2010-07-21,44.246,1
2010-07-21,20.158,2
2010-07-21,18.698,3
2010-07-21,21.122,4
2010-07-21,18.422,5
2010-07-21,22.71,6
2010-07-21,39.818,7
2010-07-21,51.09,8
2010-07-21,21.3,9
2010-07-21,18.322,10
2010-07-21,20.006,11
2010-07-21,17.192,12
2010-07-21,46.568,13
2010-07-21,51.93,14
2010-07-21,44.926,15
2010-07-21,77.05199999999999,16
2010-07-21,44.452,17
2010-07-21,20.018,18
2010-07-21,45.408,19
2010-07-21,76.446,20
2010-07-21,28.574,21
2010-07-21,96.084,22
2010-07-21,172.688,23
2010-07-22,160.496,0
2010-07-22,130.082,1
2010-07-22,87.748,2
2010-07-22,84.246,3
2010-07-22,82.096,4
2010-07-22,26.136,5
2010-07-22,22.008,6
2010-07-22,28.274,7
2010-07-22,61.1,8
2010-07-22,21.716,9
2010-07-22,21.566,10
2010-07-22,20.466,11
2010-07-22,22.152,12
2010-07-22,21.968,13
2010-07-22,79.476,14
2010-07-22,22.009999999999998,15
2010-07-22,22.576,16
2010-07-22,23.162,17
2010-07-22,22.348,18
2010-07-22,22.49,19
2010-07-22,23.733999999999998,20
2010-07-22,57.996,21
2010-07-22,68.902,22
2010-07-22,31.698,23
2010-07-23,32.072,0
2010-07-23,75.86,1
2010-07-23,35.5,2
2010-07-23,74.698,3
2010-07-23,66.888,4
2010-07-23,50.69,5
2010-07-23,21.378,6
2010-07-23,22.992,7
2010-07-23,42.978,8
2010-07-23,84.802,9
2010-07-23,25.964,10
2010-07-23,21.714,11
2010-07-23,35.026,12
2010-07-23,47.056,13
2010-07-23,27.482,14
2010-07-23,55.886,15
2010-07-23,32.382,16
2010-07-23,21.484,17
2010-07-23,22.758,18
2010-07-23,84.472,19
2010-07-23,90.094,20
2010-07-23,99.064,21
2010-07-23,56.934,22
2010-07-23,47.984,23
2010-07-24,46.492,0
2010-07-24,45.232,1
2010-07-24,28.472,2
2010-07-24,21.144,3
2010-07-24,22.22,4
2010-07-24,21.342,5
2010-07-24,23.266000000000002,6
2010-07-24,54.734,7
2010-07-24,32.234,8
2010-07-24,22.656,9
2010-07-24,21.202,10
2010-07-24,21.808,11
2010-07-24,39.212,12
2010-07-24,47.72,13
2010-07-24,20.546,14
2010-07-24,21.662,15
2010-07-24,21.808,16
2010-07-24,22.578,17
2010-07-24,45.482,18
2010-07-24,53.008,19
2010-07-24,41.844,20
2010-07-24,105.258,21
2010-07-24,73.816,22
2010-07-24,67.932,23
2010-07-25,65.52,0
2010-07-25,54.082,1
2010-07-25,21.118,2
2010-07-25,19.448,3
2010-07-25,23.098,4
2010-07-25,22.1,5
2010-07-25,52.886,6
2010-07-25,48.17,7
2010-07-25,22.599999999999998,8
2010-07-25,21.292,9
2010-07-25,83.69,10
2010-07-25,98.648,11
2010-07-25,94.65,12
2010-07-25,51.181999999999995,13
2010-07-25,21.919999999999998,14
2010-07-25,21.89,15
2010-07-25,23.134,16
2010-07-25,21.68,17
2010-07-25,22.330000000000002,18
2010-07-25,52.686,19
2010-07-25,40.768,20
2010-07-25,38.5,21
2010-07-25,39.136,22
2010-07-25,169.882,23
2010-07-26,20.438,0
2010-07-26,20.328,1
2010-07-26,16.726,2
2010-07-26,21.754,3
2010-07-26,18.456,4
2010-07-26,20.03,5
2010-07-26,15.468,6
2010-07-26,19.998,7
2010-07-26,106.254,8
2010-07-26,24.746,9
2010-07-26,44.594,10
2010-07-26,64.994,11
2010-07-26,30.79,12
2010-07-26,19.798,13
2010-07-26,19.528,14
2010-07-26,17.744,15
2010-07-26,20.184,16
2010-07-26,16.482,17
2010-07-26,20.898,18
2010-07-26,17.702,19
2010-07-26,19.454,20
2010-07-26,68.656,21
2010-07-26,125.476,22
2010-07-26,113.652,23
2010-07-27,98.738,0
2010-07-27,97.066,1
2010-07-27,48.608,2
2010-07-27,21.41,3
2010-07-27,17.386,4
2010-07-27,18.692,5
2010-07-27,18.084,6
2010-07-27,19.216,7
2010-07-27,16.52,8
2010-07-27,69.812,9
2010-07-27,44.696,10
2010-07-27,31.882,11
2010-07-27,34.910000000000004,12
2010-07-27,29.78,13
2010-07-27,17.372,14
2010-07-27,65.854,15
2010-07-27,18.184,16
2010-07-27,17.41,17
2010-07-27,20.598,18
2010-07-27,16.546,19
2010-07-27,19.756,20
2010-07-27,51.852000000000004,21
2010-07-27,72.5,22
2010-07-27,85.488,23
2010-07-28,101.374,0
2010-07-28,85.392,1
2010-07-28,42.410000000000004,2
2010-07-28,19.512,3
2010-07-28,18.134,4
2010-07-28,18.33,5
2010-07-28,27.08,6
2010-07-28,92.2,7
2010-07-28,79.314,8
2010-07-28,75.07000000000001,9
2010-07-28,17.356,10
2010-07-28,18.576,11
2010-07-28,18.276,12
2010-07-28,19.21,13
2010-07-28,17.51,14
2010-07-28,19.264,15
2010-07-28,18.964,16
2010-07-28,16.982,17
2010-07-28,20.178,18
2010-07-28,38.088,19
2010-07-28,44.314,20
2010-07-28,17.708,21
2010-07-28,20.616,22
2010-07-28,16.796,23
2010-07-29,19.902,0
2010-07-29,19.042,1
2010-07-29,17.836,2
2010-07-29,19.592,3
2010-07-29,17.96,4
2010-07-29,19.334,5
2010-07-29,16.492,6
2010-07-29,74.042,7
2010-07-29,17.678,8
2010-07-29,19.472,9
2010-07-29,16.246000000000002,10
2010-07-29,16.562,11
2010-07-29,17.92,12
2010-07-29,18.988,13
2010-07-29,18.336,14
2010-07-29,17.158,15
2010-07-29,20.2,16
2010-07-29,16.298,17
2010-07-29,27.0,18
2010-07-29,65.572,19
2010-07-29,19.178,20
2010-07-29,17.148,21
2010-07-29,20.002,22
2010-07-29,17.146,23
2010-07-30,18.486,0
2010-07-30,19.136,1
2010-07-30,17.46,2
2010-07-30,18.408,3
2010-07-30,18.09,4
2010-07-30,18.738,5
2010-07-30,21.652,6
2010-07-30,69.018,7
2010-07-30,28.586000000000002,8
2010-07-30,19.48,9
2010-07-30,17.826,10
2010-07-30,18.402,11
2010-07-30,16.886,12
2010-07-30,15.978,13
2010-07-30,16.77,14
2010-07-30,18.164,15
2010-07-30,19.03,16
2010-07-30,72.298,17
2010-07-30,18.91,18
2010-07-30,17.378,19
2010-07-30,16.848,20
2010-07-30,16.812,21
2010-07-30,20.31,22
2010-07-30,16.594,23
2010-07-31,18.944,0
2010-07-31,18.11,1
2010-07-31,18.52,2
2010-07-31,17.314,3
2010-07-31,33.52,4
2010-07-31,60.302,5
2010-07-31,18.84,6
2010-07-31,19.892,7
2010-07-31,17.078,8
2010-07-31,17.812,9
2010-07-31,15.638,10
2010-07-31,18.042,11
2010-07-31,17.04,12
2010-07-31,20.022,13
2010-07-31,16.944,14
2010-07-31,19.112000000000002,15
2010-07-31,41.134,16
2010-07-31,54.146,17
2010-07-31,17.332,18
2010-07-31,20.568,19
2010-07-31,18.658,20
2010-07-31,17.872,21
2010-07-31,20.240000000000002,22
2010-07-31,17.536,23
2010-08-01,19.024,0
2010-08-01,17.57,1
2010-08-01,20.104,2
2010-08-01,15.85,3
2010-08-01,38.564,4
2010-08-01,56.376,5
2010-08-01,18.95,6
2010-08-01,15.948,7
2010-08-01,18.198,8
2010-08-01,18.578,9
2010-08-01,17.44,10
2010-08-01,20.356,11
2010-08-01,15.864,12
2010-08-01,19.862000000000002,13
2010-08-01,17.490000000000002,14
2010-08-01,18.82,15
2010-08-01,39.414,16
2010-08-01,55.106,17
2010-08-01,18.194,18
2010-08-01,18.73,19
2010-08-01,19.702,20
2010-08-01,18.328,21
2010-08-01,18.462,22
2010-08-01,18.734,23
2010-08-02,18.09,0
2010-08-02,15.152000000000001,1
2010-08-02,19.01,2
2010-08-02,16.624,3
2010-08-02,42.464,4
2010-08-02,51.602000000000004,5
2010-08-02,19.746,6
2010-08-02,17.154,7
2010-08-02,18.988,8
2010-08-02,19.37,9
2010-08-02,16.48,10
2010-08-02,20.36,11
2010-08-02,16.76,12
2010-08-02,19.358,13
2010-08-02,17.504,14
2010-08-02,19.874,15
2010-08-02,45.242,16
2010-08-02,44.552,17
2010-08-02,19.004,18
2010-08-02,18.49,19
2010-08-02,19.392,20
2010-08-02,18.418,21
2010-08-02,18.468,22
2010-08-02,17.38,23
2010-08-03,19.312,0
2010-08-03,16.368,1
2010-08-03,19.240000000000002,2
2010-08-03,17.408,3
2010-08-03,55.414,4
2010-08-03,34.098,5
2010-08-03,19.136,6
2010-08-03,16.96,7
2010-08-03,21.492,8
2010-08-03,25.126,9
2010-08-03,22.816,10
2010-08-03,23.445999999999998,11
2010-08-03,21.834,12
2010-08-03,24.95,13
2010-08-03,23.298,14
2010-08-03,25.732,15
2010-08-03,81.684,16
2010-08-03,26.01,17
2010-08-03,21.204,18
2010-08-03,23.666,19
2010-08-03,22.836,20
2010-08-03,16.686,21
2010-08-03,19.322,22
2010-08-03,17.174,23
2010-08-04,19.372,0
2010-08-04,16.2,1
2010-08-04,20.01,2
2010-08-04,20.182000000000002,3
2010-08-04,69.29599999999999,4
2010-08-04,19.466,5
2010-08-04,16.824,6
2010-08-04,18.974,7
2010-08-04,19.098,8
2010-08-04,18.428,9
2010-08-04,16.84,10
2010-08-04,19.548000000000002,11
2010-08-04,15.302,12
2010-08-04,16.656,13
2010-08-04,17.678,14
2010-08-04,35.316,15
2010-08-04,58.89,16
2010-08-04,19.018,17
2010-08-04,18.436,18
2010-08-04,17.524,19
2010-08-04,20.560000000000002,20
2010-08-04,16.336,21
2010-08-04,18.196,22
2010-08-04,15.206,23
2010-08-05,18.52,0
2010-08-05,16.37,1
2010-08-05,19.636,2
2010-08-05,41.502,3
2010-08-05,51.77,4
2010-08-05,18.878,5
2010-08-05,13.872,6
2010-08-05,17.99,7
2010-08-05,17.93,8
2010-08-05,19.136,9
2010-08-05,16.354,10
2010-08-05,16.654,11
2010-08-05,15.732,12
2010-08-05,18.874,13
2010-08-05,17.262,14
2010-08-05,58.012,15
2010-08-05,32.192,16
2010-08-05,18.216,17
2010-08-05,18.252,18
2010-08-05,17.122,19
2010-08-05,20.14,20
2010-08-05,12.512,21
2010-08-05,19.128,22
2010-08-05,17.422,23
2010-08-06,17.914,0
2010-08-06,16.844,1
2010-08-06,17.31,2
2010-08-06,73.554,3
2010-08-06,18.416,4
2010-08-06,17.868,5
2010-08-06,16.91,6
2010-08-06,15.792,7
2010-08-06,16.5,8
2010-08-06,17.808,9
2010-08-06,16.478,10
2010-08-06,18.054,11
2010-08-06,12.984,12
2010-08-06,19.448,13
2010-08-06,35.872,14
2010-08-06,55.154,15
2010-08-06,16.022,16
2010-08-06,18.196,17
2010-08-06,17.238,18
2010-08-06,17.982,19
2010-08-06,16.254,20
2010-08-06,16.032,21
2010-08-06,19.838,22
2010-08-06,16.278,23
2010-08-07,17.922,0
2010-08-07,14.026,1
2010-08-07,54.766,2
2010-08-07,40.278,3
2010-08-07,19.362000000000002,4
2010-08-07,16.878,5
2010-08-07,14.108,6
2010-08-07,18.36,7
2010-08-07,17.695999999999998,8
2010-08-07,18.374,9
2010-08-07,13.576,10
2010-08-07,18.388,11
2010-08-07,15.450000000000001,12
2010-08-07,20.184,13
2010-08-07,51.488,14
2010-08-07,37.19,15
2010-08-07,17.394000000000002,16
2010-08-07,17.946,17
2010-08-07,16.824,18
2010-08-07,20.362000000000002,19
2010-08-07,13.71,20
2010-08-07,17.956,21
2010-08-07,18.582,22
2010-08-07,16.656,23
2010-08-08,19.036,0
2010-08-08,17.1,1
2010-08-08,70.958,2
2010-08-08,19.202,3
2010-08-08,19.014,4
2010-08-08,16.21,5
2010-08-08,19.228,6
2010-08-08,16.092,7
2010-08-08,15.894,8
2010-08-08,17.414,9
2010-08-08,19.118,10
2010-08-08,16.624,11
2010-08-08,14.534,12
2010-08-08,31.814,13
2010-08-08,60.858000000000004,14
2010-08-08,18.796,15
2010-08-08,13.804,16
2010-08-08,17.578,17
2010-08-08,17.634,18
2010-08-08,20.052,19
2010-08-08,12.572000000000001,20
2010-08-08,19.986,21
2010-08-08,16.148,22
2010-08-08,18.794,23
2010-08-09,16.978,0
2010-08-09,50.836,1
2010-08-09,39.61,2
2010-08-09,19.176000000000002,3
2010-08-09,17.778,4
2010-08-09,17.108,5
2010-08-09,19.066,6
2010-08-09,17.53,7
2010-08-09,14.886000000000001,8
2010-08-09,18.288,9
2010-08-09,17.888,10
2010-08-09,16.528,11
2010-08-09,19.982,12
2010-08-09,65.788,13
2010-08-09,23.654,14
2010-08-09,17.076,15
2010-08-09,19.252,16
2010-08-09,16.194,17
2010-08-09,18.134,18
2010-08-09,16.068,19
2010-08-09,18.528,20
2010-08-09,18.488,21
2010-08-09,18.814,22
2010-08-09,17.414,23
2010-08-10,21.226,0
2010-08-10,74.94,1
2010-08-10,17.422,2
2010-08-10,15.716000000000001,3
2010-08-10,17.67,4
2010-08-10,18.824,5
2010-08-10,17.052,6
2010-08-10,19.990000000000002,7
2010-08-10,15.478,8
2010-08-10,20.338,9
2010-08-10,15.524000000000001,10
2010-08-10,16.452,11
2010-08-10,26.274,12
2010-08-10,69.292,13
2010-08-10,17.466,14
2010-08-10,18.022000000000002,15
2010-08-10,19.494,16
2010-08-10,17.07,17
2010-08-10,19.34,18
2010-08-10,15.722000000000001,19
2010-08-10,17.982,20
2010-08-10,17.058,21
2010-08-10,19.818,22
2010-08-10,16.588,23
2010-08-11,26.198,0
2010-08-11,68.096,1
2010-08-11,19.296,2
2010-08-11,16.546,3
2010-08-11,19.62,4
2010-08-11,14.468,5
2010-08-11,17.034,6
2010-08-11,19.566,7
2010-08-11,16.954,8
2010-08-11,19.272,9
2010-08-11,16.788,10
2010-08-11,19.41,11
2010-08-11,29.066,12
2010-08-11,61.534,13
2010-08-11,17.268,14
2010-08-11,18.046,15
2010-08-11,17.188,16
2010-08-11,19.71,17
2010-08-11,16.992,18
2010-08-11,19.136,19
2010-08-11,15.46,20
2010-08-11,17.728,21
2010-08-11,18.85,22
2010-08-11,17.776,23
2010-08-12,37.004,0
2010-08-12,56.49,1
2010-08-12,16.658,2
2010-08-12,16.208000000000002,3
2010-08-12,18.534,4
2010-08-12,17.316,5
2010-08-12,18.692,6
2010-08-12,16.822,7
2010-08-12,15.592,8
2010-08-12,18.416,9
2010-08-12,16.572,10
2010-08-12,19.224,11
2010-08-12,45.236000000000004,12
2010-08-12,44.544,13
2010-08-12,17.232,14
2010-08-12,18.906,15
2010-08-12,16.194,16
2010-08-12,18.228,17
2010-08-12,14.764000000000001,18
2010-08-12,18.658,19
2010-08-12,18.328,20
2010-08-12,18.772000000000002,21
2010-08-12,15.686,22
2010-08-12,15.622,23
2010-08-13,61.492,0
2010-08-13,32.866,1
2010-08-13,18.858,2
2010-08-13,13.628,3
2010-08-13,18.644000000000002,4
2010-08-13,15.764,5
2010-08-13,19.83,6
2010-08-13,16.15,7
2010-08-13,15.226,8
2010-08-13,18.872,9
2010-08-13,16.56,10
2010-08-13,18.486,11
2010-08-13,70.164,12
2010-08-13,20.45,13
2010-08-13,15.32,14
2010-08-13,19.77,15
2010-08-13,15.708,16
2010-08-13,15.096,17
2010-08-13,18.03,18
2010-08-13,17.792,19
2010-08-13,17.514,20
2010-08-13,15.17,21
2010-08-13,18.116,22
2010-08-13,24.788,23
2010-08-14,69.468,0
2010-08-14,13.338000000000001,1
2010-08-14,17.766000000000002,2
2010-08-14,16.98,3
2010-08-14,19.044,4
2010-08-14,12.02,5
2010-08-14,19.206,6
2010-08-14,16.076,7
2010-08-14,18.738,8
2010-08-14,12.698,9
2010-08-14,19.142,10
2010-08-14,43.722,11
2010-08-14,45.949999999999996,12
2010-08-14,17.752,13
2010-08-14,16.76,14
2010-08-14,17.646,15
2010-08-14,14.274000000000001,16
2010-08-14,17.244,17
2010-08-14,17.208000000000002,18
2010-08-14,16.316,19
2010-08-14,16.416,20
2010-08-14,18.23,21
2010-08-14,17.414,22
2010-08-14,60.862,23
2010-08-15,28.594,0
2010-08-15,19.776,1
2010-08-15,15.5,2
2010-08-15,15.120000000000001,3
2010-08-15,16.934,4
2010-08-15,18.544,5
2010-08-15,15.892,6
2010-08-15,15.866,7
2010-08-15,16.816,8
2010-08-15,17.64,9
2010-08-15,20.864,10
2010-08-15,73.59400000000001,11
2010-08-15,17.404,12
2010-08-15,18.09,13
2010-08-15,59.9,14
2010-08-15,24.51,15
2010-08-15,111.366,16
2010-08-15,114.138,17
2010-08-15,130.602,18
2010-08-15,55.792,19
2010-08-15,72.27,20
2010-08-15,58.318,21
2010-08-15,86.992,22
2010-08-15,31.464,23
2010-08-16,17.858,0
2010-08-16,19.976,1
2010-08-16,15.831999999999999,2
2010-08-16,18.148,3
2010-08-16,19.114,4
2010-08-16,18.582,5
2010-08-16,15.672,6
2010-08-16,57.903999999999996,7
2010-08-16,90.994,8
2010-08-16,82.58,9
2010-08-16,80.522,10
2010-08-16,14.988,11
2010-08-16,28.964000000000002,12
2010-08-16,45.288000000000004,13
2010-08-16,51.996,14
2010-08-16,19.254,15
2010-08-16,51.164,16
2010-08-16,40.274,17
2010-08-16,44.63,18
2010-08-16,62.984,19
2010-08-16,88.52,20
2010-08-16,77.21000000000001,21
2010-08-16,93.13,22
2010-08-16,74.146,23
2010-08-17,63.604,0
2010-08-17,64.778,1
2010-08-17,49.48,2
2010-08-17,44.68,3
2010-08-17,48.766,4
2010-08-17,48.036,5
2010-08-17,45.184,6
2010-08-17,64.792,7
2010-08-17,68.458,8
2010-08-17,113.792,9
2010-08-17,80.678,10
2010-08-17,46.712,11
2010-08-17,17.464,12
2010-08-17,25.094,13
2010-08-17,20.23,14
2010-08-17,21.490000000000002,15
2010-08-17,46.034,16
2010-08-17,19.084,17
2010-08-17,14.110000000000001,18
2010-08-17,21.768,19
2010-08-17,52.192,20
2010-08-17,65.08967211703622,21
2010-08-17,65.49690219003747,22
2010-08-17,65.49690219003747,23
2010-08-18,65.49690219003747,0
2010-08-18,65.49690219003747,1
2010-08-18,65.49690219003747,2
2010-08-18,65.49690219003747,3
2010-08-18,65.49690219003747,4
2010-08-18,65.49690219003747,5
2010-08-18,65.49690219003747,6
2010-08-18,65.49690219003747,7
2010-08-18,65.49690219003747,8
2010-08-18,65.49690219003747,9
2010-08-18,65.49690219003747,10
2010-08-18,65.49690219003747,11
2010-08-18,65.49690219003747,12
2010-08-18,65.49690219003747,13
2010-08-18,65.49690219003747,14
2010-08-18,65.49690219003747,15
2010-08-18,65.49690219003747,16
2010-08-18,65.49690219003747,17
2010-08-18,65.49690219003747,18
2010-08-18,65.49690219003747,19
2010-08-18,65.49690219003747,20
2010-08-18,65.49690219003747,21
2010-08-18,65.49690219003747,22
2010-08-18,65.49690219003747,23
2010-08-19,65.49690219003747,0
2010-08-19,65.49690219003747,1
2010-08-19,65.49690219003747,2
2010-08-19,65.49690219003747,3
2010-08-19,65.49690219003747,4
2010-08-19,65.49690219003747,5
2010-08-19,65.49690219003747,6
2010-08-19,65.49690219003747,7
2010-08-19,65.49690219003747,8
2010-08-19,65.49690219003747,9
2010-08-19,65.49690219003747,10
2010-08-19,65.49690219003747,11
2010-08-19,65.49690219003747,12
2010-08-19,65.49690219003747,13
2010-08-19,65.49690219003747,14
2010-08-19,65.49690219003747,15
2010-08-19,65.49690219003747,16
2010-08-19,65.49690219003747,17
2010-08-19,65.49690219003747,18
2010-08-19,65.49690219003747,19
2010-08-19,65.49690219003747,20
2010-08-19,65.49690219003747,21
2010-08-19,65.49690219003747,22
2010-08-19,65.49690219003747,23
2010-08-20,65.49690219003747,0
2010-08-20,65.49690219003747,1
2010-08-20,65.49690219003747,2
2010-08-20,65.49690219003747,3
2010-08-20,65.49690219003747,4
2010-08-20,65.49690219003747,5
2010-08-20,65.49690219003747,6
2010-08-20,65.49690219003747,7
2010-08-20,65.49690219003747,8
2010-08-20,65.49690219003747,9
2010-08-20,65.49690219003747,10
2010-08-20,65.49690219003747,11
2010-08-20,65.49690219003747,12
2010-08-20,65.49690219003747,13
2010-08-20,65.49690219003747,14
2010-08-20,65.49690219003747,15
2010-08-20,65.49690219003747,16
2010-08-20,65.49690219003747,17
2010-08-20,65.49690219003747,18
2010-08-20,65.49690219003747,19
2010-08-20,65.49690219003747,20
2010-08-20,65.49690219003747,21
2010-08-20,65.49690219003747,22
2010-08-20,65.49690219003747,23
2010-08-21,65.49690219003747,0
2010-08-21,65.49690219003747,1
2010-08-21,65.49690219003747,2
2010-08-21,65.49690219003747,3
2010-08-21,65.49690219003747,4
2010-08-21,65.49690219003747,5
2010-08-21,65.49690219003747,6
2010-08-21,65.49690219003747,7
2010-08-21,65.49690219003747,8
2010-08-21,65.49690219003747,9
2010-08-21,65.49690219003747,10
2010-08-21,65.49690219003747,11
2010-08-21,65.49690219003747,12
2010-08-21,65.49690219003747,13
2010-08-21,65.49690219003747,14
2010-08-21,65.49690219003747,15
2010-08-21,65.49690219003747,16
2010-08-21,65.49690219003747,17
2010-08-21,65.49690219003747,18
2010-08-21,65.49690219003747,19
2010-08-21,65.49690219003747,20
2010-08-21,65.49690219003747,21
2010-08-21,65.49690219003747,22
2010-08-21,65.49690219003747,23
2010-08-22,65.49690219003747,0
2010-08-22,65.49690219003747,1
2010-08-22,65.49690219003747,2
2010-08-22,65.49690219003747,3
2010-08-22,65.49690219003747,4
2010-08-22,65.49690219003747,5
2010-08-22,65.49690219003747,6
2010-08-22,65.49690219003747,7
2010-08-22,65.49690219003747,8
2010-08-22,65.49690219003747,9
2010-08-22,65.49690219003747,10
2010-08-22,65.49690219003747,11
2010-08-22,65.49690219003747,12
2010-08-22,65.49690219003747,13
2010-08-22,65.49690219003747,14
2010-08-22,65.49690219003747,15
2010-08-22,65.49690219003747,16
2010-08-22,65.49690219003747,17
2010-08-22,65.49690219003747,18
2010-08-22,65.49690219003747,19
2010-08-22,65.49690219003747,20
2010-08-22,53.34922102201749,21
2010-08-22,48.692,22
2010-08-22,21.862,23
2010-08-23,20.922,0
2010-08-23,20.152,1
2010-08-23,21.978,2
2010-08-23,43.518,3
2010-08-23,42.322,4
2010-08-23,19.462,5
2010-08-23,21.984,6
2010-08-23,78.556,7
2010-08-23,87.53399999999999,8
2010-08-23,36.082,9
2010-08-23,22.122,10
2010-08-23,20.4,11
2010-08-23,20.694,12
2010-08-23,20.876,13
2010-08-23,19.06,14
2010-08-23,22.214,15
2010-08-23,18.47,16
2010-08-23,22.49,17
2010-08-23,58.72,18
2010-08-23,27.5,19
2010-08-23,33.72,20
2010-08-23,39.236,21
2010-08-23,27.974,22
2010-08-23,19.672,23
