user_id,average_daily_consumption,average_days_to_bill_payment,customer_since,area,age,marital_status,educational_level,prefecture,average_monthly_visits,average_web_monthly_visits,average_mobile_monthly_visits
580,11.42458116,-0.807528886,2016-07-29,88.71538151,40-55,Married,Bachelor’s degree,Neon-Attika,2.714619485,0.200523814,2.564550073
581,0,4.579133935,2016-07-29,139.6213161,56-67,Married,Master’s degree,Neon-Attika,80.65834523,7.559179031,72.10220597
582,5.159170753,9.536438087,2016-08-03,71.80607589,30-39,Single,Doctorate degree,Neon-Attika,11.44775209,0.167553278,11.94128018
583,33.21400357,-1.221551737,2016-07-29,104.4270134,30-39,Married,Master’s degree,Neon-Attika,7.406652581,4.795900466,2.828552573
584,10.86919725,-1.007253154,2016-07-29,138.675172,40-55,Married,Bachelor’s degree,Neon-Attika,17.34004705,0.41093869,16.68402248
585,16.16905516,0.784028024,2016-08-03,142.8867492,19-29,Single,Bachelor’s degree,Neon-Attika,10.17573319,1.152444476,9.932453027
586,9.340932825,-0.260972958,2016-09-02,161.4776691,30-39,Married,Bachelor’s degree,Neon-Attika,6.74286738,0.994932964,6.228326663
587,15.45383087,20.13004199,2016-08-05,89.58331796,30-39,Married,"High school graduate, diploma or the equivalent",Heracles Prime,8.768126952,3.253352077,6.099302209
588,7.189147992,0.394157851,2016-08-02,52.1133674,68+,Widowed,No degree,Neon-Attika,15.00568164,1.461083121,13.28527985
589,6.742595758,5.540578293,2016-08-03,102.5066899,40-55,Married,"High school graduate, diploma or the equivalent",Neon-Attika,7.009772599,0.389627676,6.413165429
590,8.772413006,9.059422254,2016-08-18,67.18304879,30-39,Married,"High school graduate, diploma or the equivalent",Thessalon Prime,3.013212285,0.791018138,2.272679193
591,14.4994965,3.281999523,2016-08-05,75.78405779,40-55,Married,Bachelor’s degree,Aitol Nexus,11.15869144,6.21057461,4.779114725
592,12.02027609,0,2016-08-19,87.83226604,40-55,Married,"High school graduate, diploma or the equivalent",Phthion,43.09793955,3.735252161,39.0379887
593,8.666955066,1.476206007,2016-08-22,118.0170888,30-39,Single,Master’s degree,Corinthus Crossroads,9.239158227,0.816543164,8.49376603
594,8.712640485,0.201516622,2016-08-03,99.18429129,40-55,Married,Master’s degree,Neon-Attika,1.465356623,1.373602722,0.207314477
595,9.603922628,3.726978408,2016-08-03,103.1810335,30-39,Married,Bachelor’s degree,Heracles Prime,10.71813105,0.705975163,10.30721751
596,21.0978992,4.665288461,2016-08-02,156.1936908,40-55,Married,Master’s degree,Neon-Attika,8.998487717,0.717389033,8.618262628
597,22.08871126,1.434497168,2016-08-05,116.0780629,40-55,Married,Bachelor’s degree,Neon-Attika,9.29472316,3.3943426,5.701112367
598,1.80732173,-5.035412188,2016-08-05,144.9929908,40-55,Married,Bachelor’s degree,Thessalon Prime,9.078785813,3.604462235,5.447697226
599,7.419618878,-1.513634163,2016-09-01,60.22824227,19-29,Married,"High school graduate, diploma or the equivalent",Neon-Attika,3.403962762,0.778564214,2.484656036
600,0,7.956741461,2016-08-08,67.22842563,40-55,Married,"High school graduate, diploma or the equivalent",Neon-Attika,0.751221871,0.239468138,0.478458807
601,13.22937019,-1.048706433,2016-08-03,66.48799614,40-55,Married,Bachelor’s degree,Thessalon Prime,4.294806107,0.490813153,3.866420937
602,15.95200038,2.012364175,2016-08-05,92.50682869,40-55,Married,"High school graduate, diploma or the equivalent",Neon-Attika,6.960163257,1.598269564,5.081569332
603,36.98634036,10.06414085,2016-08-09,194.1591908,40-55,Married,Master’s degree,Heracles Prime,15.78746753,1.931473634,13.44251511
604,10.88393713,8.707349177,2016-08-05,104.7396123,40-55,Married,"High school graduate, diploma or the equivalent",Chanion Underhive,7.365163627,2.307768811,5.198824934
605,2.797227354,2.992224853,2016-08-11,61.45317473,40-55,Married,"High school graduate, diploma or the equivalent",Neon-Attika,13.62684157,0.192729488,12.97043179
606,5.540240934,2.914799678,2016-08-16,25.13065037,19-29,Single,Bachelor’s degree,Neon-Attika,29.30107762,0.865877208,27.19808537
607,15.29469544,3.93799054,2016-09-01,31.22514589,40-55,Married,"High school graduate, diploma or the equivalent",Neon-Attika,10.83299073,9.728918405,0.200601397
608,15.21729598,5.416295212,2016-08-04,100.6421964,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,16.65979435,0.145649394,17.41901248
609,11.88947941,2.510660363,2016-08-08,177.6711804,56-67,Married,Bachelor’s degree,Ioantrix,10.20763636,7.597261333,2.435378119
610,14.47365875,0.206758228,2016-08-05,114.6445173,40-55,Married,"High school graduate, diploma or the equivalent",Thessalon Prime,7.604048971,2.559694782,5.250092069
611,13.06872218,0.192072743,2016-08-09,124.4818112,40-55,Married,Bachelor’s degree,Neon-Attika,4.415771302,0.174644361,4.141903882
612,9.675716769,12.36125393,2016-08-08,117.3305182,40-55,Married,Bachelor’s degree,Laristron,5.539511411,2.411861101,3.302112637
613,8.567664277,0.835962775,2016-08-09,77.35905727,40-55,Married,"High school graduate, diploma or the equivalent",Thessalon Prime,0.619512526,0.140966714,0.482335111
614,8.568484998,0.838822953,2016-08-09,80.12074609,40-55,Married,"High school graduate, diploma or the equivalent",Thessalon Prime,0.643286177,0.143486825,0.478980773
615,8.688905917,0.786912159,2016-08-09,77.73350197,40-55,Married,"High school graduate, diploma or the equivalent",Thessalon Prime,0.670533931,0.144878242,0.492391479
616,8.415985104,0.828865447,2016-08-09,76.3212891,40-55,Married,"High school graduate, diploma or the equivalent",Thessalon Prime,0.612599186,0.143383422,0.478879316
617,4.010379731,0.806345389,2016-08-11,47.86149938,19-29,Married,No degree,Neon-Attika,14.10892091,4.504747456,9.98759953
618,15.2554652,0.392265919,2016-08-09,85.37376549,40-55,Married,Master’s degree,Ioantrix,4.627853551,2.228633857,2.379251135
619,1.480721902,7.725314842,2016-08-09,35.42220035,40-55,Married,Master’s degree,Thesprotox,4.661009218,2.194975605,2.462903351
620,13.57145585,-0.327769464,2016-08-12,70.76224482,40-55,Married,"High school graduate, diploma or the equivalent",Thessalon Prime,9.790215867,1.141800909,8.86702961
621,13.42855712,13.18943834,2016-08-22,129.1251108,40-55,Married,Bachelor’s degree,Neon-Attika,2.409246615,1.085604228,1.232143473
622,15.60180625,-5.343246022,2016-08-04,109.0884977,40-55,Married,"High school graduate, diploma or the equivalent",Neon-Attika,7.905127003,0.730809443,7.880509199
623,18.82190248,3.621195434,2016-08-04,107.7514873,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,13.71875441,1.03213386,13.13558791
624,20.2459353,3.966214328,2016-08-04,99.65658879,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,14.37270947,0.327521756,12.90218285
625,11.9613137,1.391538926,2016-08-11,52.07935222,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,16.24085348,14.61998373,2.042174599
626,4.441676762,0.624336123,2016-08-11,82.36758461,30-39,Single,Bachelor’s degree,Neon-Attika,3.430785032,0.166996038,3.256369929
627,19.40782218,-0.76386283,2016-08-12,72.31070284,30-39,Single,"High school graduate, diploma or the equivalent",Thessalon Prime,23.06193263,0.695785734,21.43093043
628,4.254331892,10.59917246,2016-08-10,101.7938509,30-39,Married,Bachelor’s degree,Neon-Attika,3.758448044,1.324179607,2.340241764
629,8.735888915,4.471089301,2016-08-30,42.13249829,30-39,Single,Bachelor’s degree,Neon-Attika,1.791232877,1.191844562,0.481380084
630,14.03249962,2.670617391,2016-08-12,65.81081118,19-29,Single,"High school graduate, diploma or the equivalent",Thessalon Prime,18.19848065,10.0920146,7.325560784
631,2.178800362,7.782685457,2016-08-22,69.12149713,40-55,Married,Bachelor’s degree,Copper-Forged,13.89742079,0.299301547,13.27729504
632,11.31495225,14.79275224,2016-08-30,82.31143525,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,16.56826029,12.16140063,5.917745797
633,3.798927269,5.188869951,2016-08-11,73.75957268,30-39,Married,Bachelor’s degree,Thessalon Prime,8.945361586,0.589887366,9.02081739
634,3.244886732,10.88787357,2016-08-11,46.14785211,40-55,Single,Master’s degree,Neon-Attika,1.722158308,0.324026984,1.36392921
635,8.093186187,2.192730507,2016-08-16,53.95525805,19-29,Single,"High school graduate, diploma or the equivalent",Neon-Attika,5.140134151,0.545175631,4.570631123
636,8.097973134,-4.067729511,2016-08-12,76.52486468,30-39,Single,"High school graduate, diploma or the equivalent",Neon-Attika,17.97241832,1.193907565,17.5804969
637,14.35836879,4.241834399,2016-08-18,79.91554723,30-39,Widowed,No degree,Heracles Prime,4.758119705,1.108670418,3.917579409
638,4.940622015,15.02912762,2016-08-11,115.6988777,30-39,Married,Master’s degree,Neon-Attika,6.246827092,1.545866888,4.433563005
639,10.11639926,0.191763132,2016-08-11,174.7513303,19-29,Married,"High school graduate, diploma or the equivalent",Thessalon Prime,5.323108495,0.13506882,5.491395243
640,8.474602014,2.413927735,2016-09-05,47.16530306,19-29,Single,Bachelor’s degree,Neon-Attika,4.79263507,0.494718028,4.332285206
641,64.5855609,20.44497323,2016-08-12,331.2961257,30-39,Married,Master’s degree,Neon-Attika,6.379792794,5.63122517,1.020832524
642,7.717186355,0,2016-08-17,77.26634758,30-39,Married,Master’s degree,Neon-Attika,7.182261573,1.670788943,5.05960269
643,13.1073316,0.79689762,2016-08-19,90.96469703,30-39,Married,Bachelor’s degree,Neon-Attika,23.3442216,1.176457077,22.54831339
644,12.053921,12.89577747,2016-08-18,54.0831408,40-55,Married,Master’s degree,Serronex,10.84535479,1.674525377,8.69181649
645,8.164295811,1.429262139,2016-08-18,91.36142895,30-39,Married,Bachelor’s degree,Chanion Underhive,17.98561846,0.203459355,18.21770338
646,8.819459562,3.093475633,2016-09-12,117.6251573,40-55,Married,Bachelor’s degree,Kozantrix,11.1780999,0.394375666,11.37575774
647,8.774692221,3.144297409,2016-09-12,121.6159177,40-55,Married,Bachelor’s degree,Kozantrix,11.15047759,0.419410595,11.28097791
648,4.667267669,11.24938881,2016-08-22,53.75859327,30-39,Single,"High school graduate, diploma or the equivalent",Neon-Attika,9.786763433,0.295785453,9.250969728
649,9.83377776,0.570980294,2016-08-19,85.451128,19-29,Single,"High school graduate, diploma or the equivalent",Neon-Attika,6.23249793,3.844673229,2.078855161
650,14.0738171,0.499348202,2016-08-17,86.69469988,30-39,Married,Bachelor’s degree,Phthion,14.70253837,8.612298131,6.357064551
651,20.79044438,2.676952359,2016-08-19,147.4276807,40-55,Married,"High school graduate, diploma or the equivalent",Neon-Attika,0.813170779,0.318533777,0.485966125
652,6.329859511,-1.964605871,2016-08-31,98.24246598,40-55,Married,Bachelor’s degree,Neon-Attika,5.620194433,2.7495894,2.686446328
653,7.508399942,-20.44773774,2016-08-19,57.18135358,30-39,Single,"High school graduate, diploma or the equivalent",Kavallon,2.087148338,0.953715142,0.952606307
654,8.463259085,5.620052374,2016-08-17,102.4679039,30-39,Married,Master’s degree,Neon-Attika,15.58786921,6.578410071,10.11473737
655,4.009223152,2.290315382,2016-08-17,57.18066414,30-39,Single,Bachelor’s degree,Neon-Attika,8.54291666,1.000857122,7.047833335
656,12.81071657,8.34929407,2016-08-17,109.7797988,40-55,Married,Bachelor’s degree,Neon-Attika,4.296188256,1.241347812,2.78564827
657,6.532516387,0,2016-08-26,66.87440974,30-39,Married,Bachelor’s degree,Neon-Attika,9.944845824,2.021964247,7.496472294
658,22.49399918,14.1878276,2016-08-26,132.1808357,30-39,Married,"High school graduate, diploma or the equivalent",Achaon Convergence,31.2840175,9.695057349,23.03359773
659,8.480003206,0.205834936,2016-08-17,120.189389,56-67,Married,Bachelor’s degree,Heartsteel Sector,74.41137619,3.790102296,69.54650993
660,8.35520706,0.202757189,2016-08-17,118.0241091,56-67,Married,Bachelor’s degree,Heartsteel Sector,71.18026901,3.659960664,66.4835371
661,8.425519878,0.209263975,2016-08-17,116.1422251,56-67,Married,Bachelor’s degree,Heartsteel Sector,70.4219069,3.914784669,65.61806933
662,8.438733031,0.195802883,2016-08-17,115.1322897,56-67,Married,Bachelor’s degree,Heartsteel Sector,75.60288187,4.017911377,67.47552289
663,5.799941059,7.316370996,2016-08-19,87.20332301,56-67,Married,"High school graduate, diploma or the equivalent",Florinix,31.8201726,11.25650225,18.82734222
664,9.10971237,-4.168792167,2016-08-17,0,56-67,Married,Bachelor’s degree,Neon-Attika,5.707389954,2.853131816,2.850012338
665,4.671591962,17.18115846,2016-08-19,79.41478553,30-39,Married,Bachelor’s degree,Aitol Nexus,4.024021657,0.192940484,3.630672767
666,14.85913934,-1.732168264,2016-08-17,82.33969641,40-55,Married,"High school graduate, diploma or the equivalent",Neon-Attika,8.302005075,2.628280514,6.322652492
667,12.49881866,1.428269446,2016-08-23,109.7619795,30-39,Married,Master’s degree,Kavallon,1.450098874,0.209514137,1.184306564
668,12.35100826,13.82526573,2016-09-13,122.1869595,30-39,Married,Bachelor’s degree,Achaon Convergence,7.869017728,0.164159668,7.478574331
669,18.6255182,-2.552701481,2016-08-29,100.8818145,30-39,Single,Master’s degree,Lasitron,16.04696161,0.319726794,14.71689187
670,14.68056861,1.797951352,2016-08-22,101.6799154,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,11.71380971,0.676685341,10.1741297
671,7.887614054,1.242059666,2016-08-25,67.26161279,30-39,Married,Bachelor’s degree,Pierion,1.224966227,0.413603801,0.795104745
672,21.90196623,-0.615755821,2016-08-24,108.2887429,40-55,Married,"High school graduate, diploma or the equivalent",Hileon,5.91093372,0.190207948,6.210770212
673,9.132779826,4.351835922,2016-08-25,87.82427582,30-39,Married,"High school graduate, diploma or the equivalent",Thessalon Prime,3.569380722,0.203861653,3.455497202
674,1.89368499,6.101329102,2016-09-20,72.2898982,56-67,Married,Bachelor’s degree,Magnetos Syndicate,2.820407957,1.240940881,1.441100067
675,20.37256856,3.131127082,2016-08-25,74.79825713,30-39,Married,"High school graduate, diploma or the equivalent",Thessalon Prime,8.139145795,0.850748533,7.384718685
676,9.219135438,6.281422565,2016-08-25,174.3581737,56-67,Married,Bachelor’s degree,Neon-Attika,3.037257467,2.069652085,0.992083238
677,10.85864491,-7.523299439,2016-08-29,75.18790638,30-39,Married,"High school graduate, diploma or the equivalent",Magnetos Syndicate,23.69433254,1.520579459,23.1676695
678,10.65780607,-0.986102166,2016-08-31,69.59142273,40-55,Married,Bachelor’s degree,Neon-Attika,9.494051884,1.54709528,7.592194416
679,21.40397122,0.732568913,2016-09-05,96.56418748,30-39,Married,Master’s degree,Neon-Attika,6.33333821,1.380757084,4.740200642
680,9.242291905,3.921587017,2016-08-29,100.2873762,30-39,Married,"High school graduate, diploma or the equivalent",Pierion,1.281306218,0.237612907,0.99095802
681,0.393354962,5.953634281,2016-09-09,60.17895437,40-55,Single,"High school graduate, diploma or the equivalent",Neon-Attika,13.22815093,1.030215238,12.38561026
682,9.390637824,-0.249742359,2016-09-09,127.1027801,40-55,Single,"High school graduate, diploma or the equivalent",Neon-Attika,12.55065457,1.027791261,11.48789377
683,10.85432873,9.124953933,2016-09-06,86.24651207,56-67,Married,"High school graduate, diploma or the equivalent",Neon-Attika,4.087837808,1.566521008,2.590537418
684,11.61149812,4.210187977,2016-08-29,104.6691125,40-55,Married,Bachelor’s degree,Neon-Attika,3.291080617,1.153906373,2.097027487
685,38.53976744,0,2016-08-29,143.3704456,40-55,Married,Doctorate degree,Thessalon Prime,9.571163822,2.297047665,7.046841633
686,12.81114974,11.07325769,2016-08-29,82.82681636,40-55,Married,Bachelor’s degree,Thessalon Prime,11.49684303,1.931082886,9.382317621
687,8.795745663,3.348356991,2016-09-07,66.68104057,19-29,Married,"High school graduate, diploma or the equivalent",Neon-Attika,9.989716433,0.257346556,9.961911294
688,12.87362953,14.6681125,2016-09-01,80.80749392,30-39,Single,"High school graduate, diploma or the equivalent",Neon-Attika,4.025658768,2.863390047,1.015468898
689,26.20716577,-11.10332829,2016-09-01,63.16926986,30-39,Married,Master’s degree,Neon-Attika,3.838917357,2.103350835,1.548603986
690,15.0286001,18.56906078,2016-10-06,110.9661263,40-55,Married,Master’s degree,Neon-Attika,0.756088279,0.419565217,0.346048541
691,7.418765253,8.44562194,2016-09-01,96.21879646,40-55,Married,Bachelor’s degree,Neon-Attika,8.645189495,3.843850149,4.795770565
692,5.251492329,6.923894274,2016-09-01,92.82085723,68+,Widowed,"High school graduate, diploma or the equivalent",Neon-Attika,9.081092608,3.697569561,5.14994541
693,22.87308672,0,2016-09-02,122.0072376,40-55,Married,Master’s degree,Neon-Attika,2.669367522,0.584399435,1.936502307
694,13.85377378,5.79059338,2016-09-06,76.71758202,40-55,Married,Bachelor’s degree,Ioantrix,9.83654303,2.082650256,7.702731103
695,11.22741954,8.374090501,2016-09-02,113.6582739,40-55,Married,Bachelor’s degree,Heracles Prime,4.697145003,2.736596171,1.760144814
696,20.9703578,-21.82412568,2016-09-06,266.9758186,56-67,Married,Doctorate degree,Thessalon Prime,8.236207623,4.445900229,3.838907397
697,12.03113632,20.71420257,2016-09-05,53.66583503,19-29,Single,Bachelor’s degree,Neon-Attika,17.55879739,1.267426066,15.02127876
698,9.405252297,8.077094049,2016-09-07,78.46853771,30-39,Single,Bachelor’s degree,Voitron,17.03986132,3.840374593,12.9197193
699,8.678007611,0.780149248,2016-09-06,40.54552658,40-55,Divorced,Doctorate degree,Thessalon Prime,3.331562737,0.48716487,2.850786978
700,9.283277839,-2.727305534,2016-09-19,107.3746937,40-55,Married,Bachelor’s degree,Neon-Attika,7.047516509,0.793338871,5.868480557
701,16.84981846,7.288774181,2016-10-13,109.2854654,30-39,Single,Bachelor’s degree,Thessalon Prime,12.658729,2.064565062,10.88699076
702,25.12858496,1.489177087,2016-09-06,41.7547609,40-55,Married,Bachelor’s degree,Thessalon Prime,5.204675174,0.574289495,4.491179492
703,17.37470284,3.151734771,2016-09-07,104.6115925,40-55,Married,Bachelor’s degree,Heracles Prime,3.529243671,0.522130906,3.053630715
704,16.56103796,7.905725131,2016-09-07,99.74022183,40-55,Married,Bachelor’s degree,Heracles Prime,8.125940785,2.692809477,4.86330801
705,11.38862087,5.516522568,2016-09-06,101.9748736,30-39,Married,Bachelor’s degree,Neon-Attika,3.297298288,0.200556276,3.30498849
706,11.62530612,4.861522146,2016-09-09,97.32591144,40-55,Married,Bachelor’s degree,Heracles Prime,31.33593879,10.21607249,19.35638298
707,13.37814474,-1.962499633,2016-09-09,116.1385178,30-39,Married,Bachelor’s degree,Heracles Prime,6.452416449,1.199117578,5.432416715
708,13.46501748,3.130254044,2016-09-09,122.7036832,40-55,Married,Bachelor’s degree,Neon-Attika,5.773709362,1.91120102,4.136006008
709,32.24153058,0.719869692,2016-09-09,96.7242087,30-39,Divorced,"High school graduate, diploma or the equivalent",Neon-Attika,10.27674244,1.164418056,8.906442487
710,13.44009203,8.72020569,2016-09-22,29.41631139,56-67,Divorced,"High school graduate, diploma or the equivalent",Neon-Attika,83.82695479,0.484355807,79.85670661
711,5.393719024,2.784115468,2016-09-09,58.8559977,30-39,Married,Master’s degree,Neon-Attika,29.37252943,12.51900467,16.1524796
712,7.416402458,9.380222564,2016-09-23,65.82097304,30-39,Single,Bachelor’s degree,Neon-Attika,5.135814391,0.989641732,3.904865849
713,19.77303012,7.667942655,2016-09-21,104.8679344,40-55,Married,"High school graduate, diploma or the equivalent",Neon-Attika,18.61301249,0.412735291,19.42457491
714,7.670719361,-13.65521522,2016-09-19,70.43106118,30-39,Married,Bachelor’s degree,Thessalon Prime,9.133843319,1.023707725,8.920861277
715,20.00309913,12.77712686,2016-09-19,49.08396402,19-29,Single,Bachelor’s degree,Neon-Attika,33.84225574,3.764317965,30.61800673
716,21.80051496,3.645359609,2016-09-13,109.1342607,30-39,Married,Master’s degree,Neon-Attika,2.695283174,0.807141554,2.066356178
717,10.44019973,3.673126059,2016-09-19,88.23028614,40-55,Married,"High school graduate, diploma or the equivalent",Dramasynth,16.99510819,0.339752498,16.17839124
718,6.495876743,2.209370614,2016-09-12,131.3242034,40-55,Married,Bachelor’s degree,Neon-Attika,15.48617052,1.917266116,14.43369559
719,5.971739597,2.25503104,2016-09-12,131.1717872,40-55,Married,Bachelor’s degree,Neon-Attika,16.18625162,1.929730845,13.74726723
720,12.40097208,11.18684475,2016-09-13,73.93493111,30-39,Single,Bachelor’s degree,Neon-Attika,5.887073486,2.471880083,3.321678856
721,24.53672704,0.340396864,2016-10-07,114.4517373,30-39,Married,Master’s degree,Ioantrix,17.85234885,5.642145301,12.69225098
722,2.755448512,9.622210982,2016-10-07,103.7884401,30-39,Married,Master’s degree,Neon-Attika,17.90772923,5.469863149,12.50472302
723,4.300545658,-12.22415611,2016-09-14,56.16231631,30-39,Married,Master’s degree,Neon-Attika,19.13159103,0.174190517,17.63787845
724,14.31996235,5.160949979,2016-09-12,122.1349984,40-55,Married,Bachelor’s degree,Neon-Attika,2.312893755,0.248644123,2.055130508
725,12.65529895,-0.738477023,2016-09-27,74.7115811,40-55,Married,Bachelor’s degree,Ioantrix,4.302866174,3.299719278,0.816993107
726,8.043129329,11.94990451,2016-09-21,107.7968911,19-29,Single,Master’s degree,Neon-Attika,3.15413092,0.80332596,2.476161034
727,0.182308332,17.1864656,2016-11-25,62.16634925,40-55,Single,"High school graduate, diploma or the equivalent",Florinix,70.16345185,11.17991486,58.42043231
728,13.80190574,7.924116924,2016-09-20,104.9497343,30-39,Married,"High school graduate, diploma or the equivalent",Thessalon Prime,19.67378657,0.191569899,19.31143035
729,13.56279017,0.7642724,2016-09-14,82.66795922,40-55,Married,"High school graduate, diploma or the equivalent",Chanion Underhive,3.932921575,2.23599031,1.872808061
730,9.902891482,-0.764133125,2016-09-26,68.21562834,40-55,Married,"High school graduate, diploma or the equivalent",Neon-Attika,11.93621416,0.386901841,10.65951167
731,8.30053,15.74051535,2016-09-16,52.11786495,30-39,Married,Bachelor’s degree,Evrax,3.760781376,1.677087179,1.999375515
732,7.535595038,0,2016-09-15,114.0239233,30-39,Married,"High school graduate, diploma or the equivalent",Heracles Prime,6.629450985,0.400555379,6.285460443
733,5.875303568,6.521911285,2016-09-15,68.95166031,56-67,Widowed,No degree,Heracles Prime,6.794625935,0.383719023,6.200505896
734,9.351194077,10.55568286,2016-09-19,120.1789378,40-55,Married,"High school graduate, diploma or the equivalent",Thessalon Prime,2.067933839,1.443165982,0.731185189
735,8.491674282,0.763550801,2016-09-15,88.43980753,56-67,Married,Bachelor’s degree,Thessalon Prime,8.725539629,1.533248694,6.717184182
736,11.03136176,-7.71042859,2016-09-16,121.9097847,30-39,Married,Bachelor’s degree,Evoa Conglomerate,4.597908777,3.92269637,0.957672734
737,19.02874133,-7.950876667,2016-09-22,212.4492963,30-39,Single,Master’s degree,Neon-Attika,2.874974602,0.245928778,2.633882471
738,8.468092048,14.58315665,2016-09-28,103.1113934,30-39,Married,Bachelor’s degree,Thesprotox,12.5665218,3.724446293,9.259931369
739,3.883041907,6.797973633,2016-09-28,37.41342451,30-39,Single,Bachelor’s degree,Neon-Attika,5.898747046,0.238556292,5.988557639
740,5.690883923,2.294460801,2016-09-20,70.48368683,19-29,Single,Bachelor’s degree,Neon-Attika,5.190299439,0.591789216,4.395398479
741,30.25680075,-0.33401212,2016-09-23,213.3022051,40-55,Married,Bachelor’s degree,Neon-Attika,1.205595896,1.038205031,0.252003588
742,12.55399782,1.748084292,2016-09-20,89.36294463,30-39,Single,Master’s degree,Neon-Attika,3.271169756,0.78882112,2.295397264
743,6.491593475,-0.749084924,2016-09-23,44.95576352,40-55,Single,Bachelor’s degree,Neon-Attika,8.06724518,4.551731492,3.481516746
744,16.67901083,12.24321362,2016-09-23,109.2472168,30-39,Married,Bachelor’s degree,Xanthion,2.953414783,0.97884409,1.937146841
745,7.913730591,2.719125113,2016-09-22,82.36817447,30-39,Single,"High school graduate, diploma or the equivalent",Heracles Prime,9.362765631,0.257488039,8.858837096
746,9.447555776,2.61192041,2016-10-26,71.64271697,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,7.510124424,0.740323442,6.67293498
747,8.218692076,7.538950884,2016-09-28,122.9636834,68+,Widowed,No degree,Evoa Conglomerate,4.561958885,0.570475298,3.802971209
748,11.85363538,-7.251901454,2016-09-21,139.7677621,68+,Married,Bachelor’s degree,Neon-Attika,38.4294363,6.443719279,33.17567252
749,5.780092635,2.13630085,2016-09-21,84.36335724,19-29,Single,Bachelor’s degree,Neon-Attika,6.388184156,1.671727064,4.394183489
750,6.079848432,4.465240119,2016-09-12,105.2892738,40-55,Single,"High school graduate, diploma or the equivalent",Neon-Attika,10.25642281,6.553590342,3.786470724
751,15.33175376,0,2016-09-22,107.0329349,30-39,Married,Master’s degree,Cephalpod,18.4709588,0.982146728,16.20562354
752,8.715639665,4.014567278,2016-09-22,80.4642856,30-39,Married,"High school graduate, diploma or the equivalent",Evrax,10.06843869,3.229081216,7.044019412
753,9.053674991,15.95293246,2016-09-26,110.1447021,30-39,Married,Bachelor’s degree,Magnetos Syndicate,24.9786283,2.565426749,21.93706641
754,21.72151466,4.676588426,2016-09-19,167.53307,40-55,Married,Bachelor’s degree,Heartsteel Sector,9.911590429,0.19103214,9.490806998
755,12.16210653,9.07789836,2016-09-20,0,30-39,Married,Master’s degree,Neon-Attika,19.64271654,12.91132967,6.443192699
756,7.579891053,9.700835615,2016-09-23,79.40581629,19-29,Single,"High school graduate, diploma or the equivalent",Chanion Underhive,23.88278177,3.738978061,19.47752354
757,21.18073088,8.830261147,2016-09-21,104.7156519,40-55,Married,Bachelor’s degree,Neon-Attika,6.655517776,6.207104165,0.486435869
758,22.19484724,8.426278359,2016-09-21,97.85258149,40-55,Married,Bachelor’s degree,Neon-Attika,6.396863183,6.281224807,0.48633888
759,22.31483603,8.373684556,2016-09-21,104.9812621,40-55,Married,Bachelor’s degree,Neon-Attika,6.42016625,5.818302268,0.476201295
760,22.00617167,8.087991053,2016-09-21,96.6161478,40-55,Married,Bachelor’s degree,Neon-Attika,6.221943306,5.885329481,0.477959996
761,4.598444705,26.97908608,2016-09-28,44.14626922,19-29,Single,No degree,Grevenoth,4.072579151,0.811521339,3.516779941
762,5.853674504,1.666125389,2016-09-21,157.3993326,68+,Married,No degree,Neon-Attika,6.357351879,3.893148068,2.158728421
763,10.89871825,12.38783344,2016-09-26,120.7632543,40-55,Married,Bachelor’s degree,Neon-Attika,8.164744988,3.45140252,4.546598841
764,17.15614788,-10.14409196,2016-11-10,64.08261239,40-55,Married,Bachelor’s degree,Eurytan,4.068712289,0.675814851,3.275995117
765,14.32405712,15.98756011,2016-09-29,111.8996259,40-55,Married,"High school graduate, diploma or the equivalent",Neon-Attika,12.96621365,1.042328014,12.45905018
766,10.39590722,15.81979507,2016-09-28,86.69470199,40-55,Divorced,Bachelor’s degree,Heracles Prime,23.77415389,10.66536951,12.21866542
767,16.16930709,-0.781499044,2016-09-26,81.75623604,40-55,Married,"High school graduate, diploma or the equivalent",Heracles Prime,11.58105124,0.328049538,11.35797307
768,8.311831122,-18.42068875,2016-09-26,97.30730416,40-55,Married,"High school graduate, diploma or the equivalent",Heracles Prime,11.74456172,0.327920604,11.50660359
769,8.683804473,2.801577992,2016-09-26,119.8020734,19-29,Married,Bachelor’s degree,Neon-Attika,7.524040417,2.702771225,4.96569298
770,12.20360938,14.52187278,2016-10-20,110.4698233,30-39,Married,Bachelor’s degree,Neon-Attika,20.46788438,1.045419698,20.52710747
771,8.83163832,8.317353702,2016-10-04,141.2716801,40-55,Married,Bachelor’s degree,Neon-Attika,13.61600574,0.689238661,12.26757674
772,11.8593412,1.696243543,2016-09-28,120.5021697,30-39,Married,"High school graduate, diploma or the equivalent",Neon-Attika,15.05936589,0.714353683,14.75952343
773,8.112875556,17.69118955,2016-09-26,84.29041042,40-55,Single,Bachelor’s degree,Neon-Attika,1.658217664,1.241024316,0.394403435
